artist,song,emotion,variance,Genre,Release Date,Key,Tempo,Loudness,Explicit,Popularity,Energy,Danceability,Positiveness,Speechiness,Liveness,Acousticness,Instrumentalness
Black Sabbath,Hole In The Sky,joy,0.3382771164021164,metal,1975,B Maj,117,-6.21,No,46,86,29,42,9,93,0,0
Black Sabbath,I Won't Cry For You,sadness,-0.0444444444444444,metal,2019,G# min,121,-4.36,No,0,83,49,4,4,20,0,59
Black Sabbath,Kill In The Spirit World,sadness,-0.3711111111111111,metal,1970,E min,163,-9.65,No,83,68,42,33,8,13,0,1
Black Sabbath,Lonely Is The Word,sadness,-0.0295454545454545,metal,1980,G# min,111,-15.52,No,39,49,43,52,3,7,0,5
Black Sabbath,Lord Of This World,joy,-0.0647058823529411,metal,1971,C# Maj,136,-10.76,No,50,65,39,62,5,12,1,0
Black Sabbath,Megalomania,anger,0.1487244897959183,metal,1975,B min,143,-9.81,No,39,65,28,26,6,9,1,18
Black Sabbath,N.I.B.,joy,0.4307692307692307,metal,1970,E min,105,-9.4,No,67,55,46,42,6,13,14,0
Black Sabbath,Nightwing,anger,-0.0687499999999999,metal,1970,E min,163,-9.65,No,83,68,42,33,8,13,0,1
Black Sabbath,Peace Of Mind,sadness,-0.1105442176870748,metal,2013,G# min,132,-4.0,No,42,82,34,52,4,12,0,0
Black Sabbath,Sabbath Bloody Sabbath,sadness,0.2336538461538461,metal,1973,C# min,137,-8.16,No,61,62,36,42,5,10,23,0
Black Sabbath,Selling My Soul,sadness,-0.2444444444444443,metal,2023,C min,120,-5.43,No,32,86,47,33,5,21,0,1
Black Sabbath,She's Gone,sadness,0.1068181818181818,metal,1976,E min,99,-11.53,No,36,29,46,7,3,12,73,0
Black Sabbath,Sins Of The Father,joy,0.1157407407407407,metal,1992,D# min,137,-8.15,No,29,89,27,34,6,7,0,1
Black Sabbath,The Writ,joy,0.1068783068783068,metal,1975,F# Maj,121,-11.88,No,35,54,33,17,5,15,9,0
Black Sabbath,Under The Sun,joy,0.0141873278236914,metal,1972,C# min,67,-12.14,No,38,53,28,47,4,9,6,0
Black Sabbath,Voodoo,joy,0.1636273448773448,metal,1981,G# min,102,-10.82,No,39,75,51,69,3,23,2,8
Black Sabbath,Who Are You?,joy,0.0497354497354497,metal,1973,G Maj,110,-13.38,No,37,27,24,12,3,14,29,1
Black Sabbath,Wicked World,anger,0.1045925925925926,metal,1970,A min,67,-8.62,No,46,57,33,63,13,17,2,83
Black Sabbath,Young,joy,0.1758741258741258,metal,1980,D# min,105,-10.42,No,50,71,31,12,3,8,1,1
Black Sabbath,Zeitgeist,sadness,0.1829365079365079,metal,2013,D# min,112,-12.77,No,45,25,48,17,3,38,82,4
Black Sabbath,Zero The Hero,joy,0.0929059829059828,metal,1983,F min,80,-12.8,No,33,67,31,40,4,14,5,0
Blur,Alex's Song,sadness,0.1666666666666666,pop,1994,C Maj,111,-9.44,No,18,28,66,26,3,8,24,0
Blur,Ambulance,fear,0.2893939393939393,pop,2024,A# min,184,-6.96,No,28,54,51,33,4,7,1,62
Blur,Badhead,sadness,-0.0846153846153846,pop,1994,G Maj,111,-8.71,No,41,62,54,45,3,56,5,0
Blur,Bang,sadness,0.2285714285714286,pop,1991,E Maj,114,-6.96,No,35,91,58,54,5,13,5,0
Blur,Bank Holiday,joy,0.044080808080808,pop,1994,G Maj,176,-5.81,No,35,94,24,25,18,16,3,0
Blur,Battery In Your Leg,sadness,-2.220446049250313e-17,pop,2024,C Maj,123,-7.6,No,20,45,66,23,10,14,8,2
Blur,Battle,joy,0.1202020202020202,pop,1999,A Maj,95,-11.0,No,34,64,24,8,5,10,2,58
Blur,Beachcoma,sadness,0.3588095238095238,pop,1993,B Maj,92,-7.46,No,19,74,31,58,3,9,0,10
Blur,Beetlebum,sadness,-0.4166666666666667,pop,1997,C Maj,90,-7.11,No,64,63,54,81,2,28,8,0
Blur,Best Days,sadness,0.204040404040404,pop,1995,C Maj,75,-9.92,No,34,40,54,37,2,14,62,0
Blur,Black Book,joy,-0.0999999999999999,pop,1999,D Maj,166,-10.8,No,19,40,43,32,3,45,45,66
Blur,Blue Jeans,sadness,0.0316666666666666,pop,1993,C# min,107,-8.2,No,38,71,65,78,3,9,4,0
Blur,Bone Bag,joy,0.1088888888888888,pop,1993,A Maj,182,-9.19,No,24,49,37,54,3,16,0,3
Blur,Bugman,anger,-0.15,pop,1999,F# Maj,130,-6.2,No,38,97,48,16,10,21,0,0
Blur,Chinese Bombs,fear,0.0116161616161616,pop,1997,C# Maj,78,-6.53,No,41,91,30,66,7,7,7,0
Blur,Cowboy Song,sadness,0.1977272727272727,pop,1997,D Maj,181,-7.56,No,24,77,44,79,5,11,1,3
Blur,Dan Abnormal,sadness,-0.1670940170940171,pop,1995,D Maj,128,-6.01,No,29,90,47,72,6,4,0,0
Blur,Death Of A Party,sadness,0.3,pop,1997,F# min,168,-7.85,No,53,79,46,79,4,23,13,32
Blur,Dizzy,joy,0.62,pop,2024,G Maj,145,-6.84,No,31,89,77,78,13,24,1,0
Blur,Down,sadness,-0.1493055555555555,pop,1991,G Maj,127,-5.39,No,20,80,43,46,4,8,0,46
Blur,Dying Isn't Easy,sadness,0.015,pop,1999,A Maj,76,-9.93,No,60,57,59,53,3,6,47,0
Blur,Fade Away,fear,-0.0709595959595959,pop,1995,E min,175,-8.53,No,30,63,47,48,4,48,7,0
Blur,Fool,sadness,-0.1216666666666666,pop,1991,D Maj,111,-6.19,No,25,91,48,52,5,8,0,0
Blur,Fool's Day,joy,0.053047052154195,pop,1992,B Maj,115,-10.31,No,8,38,71,51,3,7,32,0
Blur,For Tomorrow,love,-0.0446428571428571,pop,1993,D Maj,96,-6.03,No,47,84,63,65,3,7,1,0
Blur,Fried,fear,-0.031111111111111,pop,2006,A# min,128,-10.32,No,36,44,65,45,3,26,88,46
Blur,Gene By Gene,sadness,0.0407539682539682,pop,2024,C Maj,145,-7.82,No,20,71,71,83,7,56,5,1
Blur,He Thought Of Cars,fear,0.18,pop,1995,B min,81,-9.83,No,34,52,40,37,3,19,16,0
Blur,High Cool,joy,0.2,pop,1991,D Maj,107,-6.74,No,22,90,61,85,3,30,7,0
Blur,I'm All Over,joy,0.0,pop,1991,C# min,140,-6.08,No,19,94,57,71,6,25,0,0
Blur,I'm Fine,sadness,0.2685185185185185,pop,1993,A Maj,140,-7.13,No,20,86,59,55,7,14,0,0
Blur,I'm Just A Killer For Your Love,sadness,0.5111111111111111,pop,1997,C Maj,77,-9.71,No,34,82,40,25,16,7,0,82
Blur,Into Another,joy,0.0277777777777777,pop,1993,B min,119,-7.4,No,22,83,38,30,5,13,0,0
Blur,It Could Be You,joy,0.5444444444444445,pop,1995,G Maj,125,-6.36,No,32,72,70,87,4,3,10,0
Blur,Jubilee,anger,0.1168402777777777,pop,1994,D Maj,130,-5.74,No,31,94,51,50,11,13,0,0
Blur,Let's All Go Down The Strand,joy,-0.0191304347826086,pop,1993,D Maj,126,-8.11,No,16,67,41,78,6,30,56,0
Blur,London Loves,joy,0.3666666666666666,pop,1994,B min,120,-7.0,No,40,70,79,79,4,17,7,0
Blur,Lonesome Street,love,-0.0527777777777777,pop,2015,E Maj,101,-5.09,No,41,93,66,38,6,8,19,0
Blur,Look Inside America,joy,0.1124242424242424,pop,1997,G Maj,81,-6.21,No,31,69,44,51,3,8,0,0
Blur,Moroccan Peoples Revolutionary Bowls Club,anger,0.27,pop,2024,C# min,98,-6.07,No,20,81,74,58,10,55,4,6
Blur,One Born Every Minute,anger,-0.6,pop,1995,D Maj,125,-6.83,No,20,61,63,68,3,11,16,0
Blur,Out Of Time,joy,0.0247222222222222,pop,2024,C Maj,139,-9.0,No,51,46,53,32,3,36,4,0
Blur,Parklife,joy,0.1269965277777777,pop,1994,E Maj,139,-6.09,No,65,89,63,72,7,28,12,0
Blur,Polished Stone,sadness,-0.1857142857142857,pop,1997,D Maj,174,-9.07,No,25,64,29,36,3,21,8,5
Blur,Song 2,sadness,0.1938271604938271,pop,1997,G# Maj,130,-6.9,No,83,79,67,92,7,8,0,1
Blur,Song 2 (Original Lyrics),sadness,0.0122448979591836,pop,1997,G# Maj,130,-6.9,No,83,79,67,92,7,8,0,1
Blur,The Universal,joy,0.106060606060606,pop,1995,A Maj,164,-8.33,No,57,55,32,26,3,9,18,0
Blur,Tracy Jacks,anger,0.0867283950617283,pop,1994,E Maj,122,-6.0,No,42,86,64,35,4,13,10,0
Blur,Trimm Trabb,sadness,-0.0666666666666666,pop,1999,A min,103,-11.59,No,40,46,59,42,3,10,3,53
Blur,Trouble In The Message Center,joy,-0.0351515151515151,pop,1999,A Maj,76,-9.93,No,60,57,59,53,3,6,47,0
Blur,Uncle Love,sadness,0.0124999999999999,pop,1991,C Maj,144,-6.72,No,18,91,46,88,3,9,0,0
Blur,Under The Westway,sadness,0.0867063492063492,pop,2012,C Maj,150,-9.0,No,38,50,48,21,8,11,64,0
Blur,We Have A Technical,sadness,-0.1273611111111111,pop,2000,G min,120,-8.35,No,71,88,69,90,3,6,1,0
Blur,When The Cows Come Home,joy,0.225523088023088,pop,1993,D Maj,123,-10.07,No,18,34,80,65,5,8,41,0
Bob Dylan,4Th Time Around,joy,0.1333333333333333,folk,1966,E Maj,165,-12.91,No,28,37,40,24,8,91,71,0
Bob Dylan,A Satisfied Mind,joy,0.1719322344322344,folk,1980,E Maj,81,-12.87,No,24,21,32,34,4,30,83,0
Bob Dylan,Ain't Gonna Grieve,sadness,-0.2129629629629629,folk,1963,G# Maj,116,-15.98,No,13,25,62,88,5,12,94,8
Bob Dylan,All Over You,joy,0.0576388888888888,folk,1963,G Maj,114,-13.24,No,17,21,61,44,6,20,89,0
Bob Dylan,Ballad Of Donald White,anger,0.0852605459057072,folk,1972,D Maj,88,-24.31,No,12,13,52,61,6,12,95,1
Bob Dylan,Ballad Of Hollis Brown,anger,-0.2370663153271848,folk,1964,D# Maj,111,-13.59,No,38,31,68,52,4,10,91,0
Bob Dylan,Belle Isle,sadness,0.310891812865497,folk,1970,C Maj,114,-10.84,No,25,32,49,57,3,13,88,0
Bob Dylan,Beyond Here Lies Nothin',love,0.1716049382716049,folk,2009,A min,118,-6.51,No,30,74,64,92,3,53,12,0
Bob Dylan,Beyond The Horizon,sadness,0.0607697857697857,folk,2006,F Maj,106,-9.96,No,28,39,68,32,3,10,65,0
Bob Dylan,Black Crow Blues,fear,-0.0048717948717948,folk,1964,G Maj,115,-7.79,No,28,54,50,63,3,22,90,0
Bob Dylan,Blind Willie Mctell,sadness,-0.0782828282828282,folk,1991,C# Maj,158,-15.99,No,38,16,46,44,3,8,84,0
Bob Dylan,Blowin' In The Wind,sadness,0.4162962962962963,folk,1963,D Maj,175,-20.57,No,70,10,38,44,5,6,91,0
Bob Dylan,Bob Dylan's Blues,joy,0.1092857142857142,folk,1963,A Maj,125,-18.8,No,41,18,53,85,10,13,78,0
Bob Dylan,Bob Dylan's Dream,sadness,0.1357142857142857,folk,1963,G Maj,110,-15.93,No,41,25,48,42,3,7,75,0
Bob Dylan,Bob Dylan's New Orleans Rag,sadness,-0.0255377435064935,folk,1970,G# Maj,145,-9.37,No,61,52,42,90,3,8,53,3
Bob Dylan,Broke Down Engine,sadness,0.100595238095238,folk,1993,D Maj,153,-12.14,No,19,43,60,84,3,21,78,0
Bob Dylan,California,joy,0.1907407407407407,folk,2023,C Maj,151,-9.13,No,15,47,36,41,4,97,66,0
Bob Dylan,Can You Please Crawl Out Your Window?,fear,-0.0322916666666666,folk,2013,G Maj,114,-8.03,No,22,66,53,90,3,21,46,0
Bob Dylan,Can't Help Falling In Love,love,0.41,folk,1973,E Maj,143,-12.77,No,31,32,47,26,4,7,38,0
Bob Dylan,Catfish,sadness,-0.0293055555555555,folk,1991,D min,78,-16.28,No,20,20,55,43,3,22,69,0
Bob Dylan,Chimes Of Freedom,sadness,-0.0102124183006535,folk,1964,G Maj,181,-8.86,No,33,42,37,40,4,8,61,0
Bob Dylan,Christmas Island,joy,0.0944444444444444,folk,2009,D Maj,123,-4.83,No,23,69,67,86,3,12,66,0
Bob Dylan,Clean-Cut Kid,anger,0.0642592592592592,folk,1985,A min,141,-9.73,No,19,86,61,75,9,13,22,0
Bob Dylan,Clothes Line,joy,-0.0351822916666666,folk,1975,E Maj,199,-7.34,No,25,58,31,51,6,19,69,0
Bob Dylan,Copper Kettle,joy,0.1618181818181818,folk,1970,G Maj,139,-10.51,No,25,19,44,36,3,13,77,0
Bob Dylan,Country Pie,love,0.1987980769230769,folk,1969,A Maj,99,-17.94,No,44,53,72,68,6,23,64,0
Bob Dylan,Cry A While,sadness,-0.075523088023088,folk,2001,C Maj,82,-6.68,No,23,80,53,60,4,13,13,0
Bob Dylan,Dark Eyes,sadness,0.0024242424242424,folk,1985,G Maj,87,-19.86,No,33,4,63,42,4,8,80,0
Bob Dylan,Dear Landlord,sadness,0.180849075167257,folk,1967,D min,120,-15.34,No,30,22,43,46,4,11,62,0
Bob Dylan,Denise,joy,-0.1999999999999999,folk,2006,C Maj,178,-9.73,No,2,40,22,6,3,13,15,21
Bob Dylan,Dirt Road Blues,joy,-0.0607843137254902,folk,2023,G Maj,98,-5.32,No,37,93,59,62,5,19,2,0
Bob Dylan,Disease Of Conceit,sadness,0.0502164502164502,folk,1989,C# Maj,104,-17.02,No,29,21,39,13,5,11,23,0
Bob Dylan,Dixie,sadness,-0.0186868686868687,folk,1974,C Maj,112,-7.62,No,24,84,51,48,7,72,29,0
Bob Dylan,Do Right To Me Baby,sadness,0.225595238095238,folk,1979,F# min,99,-13.31,No,30,51,79,60,7,12,54,0
Bob Dylan,Do You Hear What I Hear?,joy,0.0573333333333333,folk,2009,D# Maj,96,-6.47,No,27,58,62,56,2,8,73,0
Bob Dylan,Don't Fall Apart On Me Tonight,sadness,0.0831890331890331,folk,1983,C Maj,87,-10.48,No,35,51,56,63,4,43,17,0
Bob Dylan,"Don't Think Twice, It's All Right",anger,0.2628747795414462,folk,1963,E Maj,111,-17.09,No,67,24,60,47,4,25,89,0
Bob Dylan,Drifter's Escape,joy,-0.0726851851851851,folk,1967,A Maj,132,-12.67,No,31,54,64,84,3,26,49,0
Bob Dylan,Dusty Old Fairgrounds,joy,-0.0125272331154684,folk,1993,E Maj,129,-7.72,No,55,87,44,32,6,68,1,0
Bob Dylan,Emotionally Yours,joy,-0.0096153846153846,folk,1985,C Maj,146,-13.39,No,26,36,39,20,3,16,5,0
Bob Dylan,Fixin' To Die,surprise,-0.0555555555555555,folk,1962,A min,127,-9.66,No,30,35,60,66,4,11,82,0
Bob Dylan,Floater,joy,0.0343851210517877,folk,2001,A# Maj,123,-9.36,No,29,56,62,38,8,11,39,0
Bob Dylan,Freight Train Blues,joy,0.2303571428571428,folk,1962,C Maj,132,-6.53,No,29,68,46,52,4,32,84,0
Bob Dylan,Get Your Rocks Off,anger,-0.5472441355387371,folk,1967,F Maj,172,-10.6,No,10,31,38,28,5,19,28,0
Bob Dylan,Girl Of The North Country,joy,0.3246031746031745,folk,2020,G Maj,119,-11.0,No,26,21,36,7,3,53,64,1
Bob Dylan,"Going, Going, Gone",joy,0.1539743589743589,folk,1974,D min,119,-9.59,No,34,49,64,63,4,8,53,0
Bob Dylan,Golden Loom,sadness,0.1394444444444444,folk,1991,G Maj,113,-10.22,No,20,61,62,85,3,29,3,1
Bob Dylan,Gonna Change My Way Of Thinking,joy,0.1509876543209876,folk,1979,D Maj,103,-8.16,No,30,49,61,97,15,4,20,0
Bob Dylan,Gospel Plow,sadness,-0.2,folk,1962,D Maj,138,-6.22,No,30,80,56,97,5,24,80,0
Bob Dylan,Handsome Molly,sadness,-0.0266534391534391,folk,2014,D Maj,126,-9.58,No,0,46,51,93,4,8,95,1
Bob Dylan,Handy Dandy,sadness,0.320219435736677,folk,1990,D# min,96,-9.75,No,20,76,64,80,3,30,20,1
Bob Dylan,House Carpenter,joy,0.341358024691358,folk,1991,G Maj,137,-10.79,No,26,41,57,76,3,8,68,0
Bob Dylan,I Can't Get You Off Of My Mind,sadness,0.15007215007215,folk,2001,C Maj,181,-9.91,No,29,55,57,75,4,37,6,0
Bob Dylan,I Feel A Change Comin' On,sadness,0.1683299156983367,folk,2009,A# Maj,142,-7.0,No,23,65,60,68,3,7,7,0
Bob Dylan,"If You Gotta Go, Go Now",sadness,0.0792857142857142,folk,1991,G Maj,131,-10.21,No,25,76,68,76,5,42,43,0
Bob Dylan,In The Summertime,joy,0.26,folk,1981,A Maj,124,-14.22,No,25,28,65,50,3,17,24,0
Bob Dylan,It Takes A Lot To Laugh It Takes A Train To Cry,joy,0.3450617283950616,folk,1965,G# Maj,93,-7.74,No,43,58,49,48,3,8,77,0
Bob Marley,African Herbsman,sadness,0.0796507936507936,reggae,2024,F Maj,108,-7.44,No,30,73,90,69,8,64,14,0
Bob Marley,All In One,joy,0.0277777777777777,reggae,2024,F Maj,91,-7.39,No,29,60,82,93,7,32,8,24
Bob Marley,Downpressor,sadness,-0.335,reggae,1975,C# Maj,78,-9.35,No,68,68,66,59,6,73,27,2
Bob Marley,Dreamland,joy,0.0715909090909091,reggae,1988,F# Maj,146,-26.43,No,6,14,80,69,7,6,2,56
Bob Marley,Duppy Conqueror,sadness,0.1792165242165242,reggae,2024,C# Maj,95,-6.34,No,30,82,83,78,4,5,1,3
Bob Marley,Friends And Lovers,love,0.3418831168831169,reggae,1987,D Maj,167,-8.05,No,8,87,58,90,16,20,0,0
Bob Marley,Fussing And Fighting,anger,0.0555555555555555,reggae,2011,A# min,94,-10.01,No,28,56,72,82,14,10,63,0
Bob Marley,"Get Up, Stand Up",joy,0.2231619047619047,reggae,2012,A# Maj,78,-10.0,No,67,50,77,77,42,7,16,0
Bob Marley,I Made A Mistake,sadness,0.1717948717948718,reggae,2002,F# min,122,-8.38,No,72,56,78,80,9,9,11,0
Bob Marley,Is This Love,love,0.4000986295681062,reggae,1978,F# min,122,-8.38,No,82,56,78,76,10,7,11,0
Bob Marley,Punky Reggae Party,joy,0.1584710743801652,reggae,2002,F# min,135,-8.12,No,63,64,81,90,6,9,2,16
Bob Marley,Rocking Steady,joy,0.3507092198581559,reggae,2002,A Maj,74,-10.49,No,75,49,82,63,7,4,1,0
Bob Marley,Roots,anger,0.0726495726495726,reggae,1976,B min,139,-9.85,No,73,47,86,68,15,8,7,0
Bob Marley,Smoke 2 Joints,joy,0.2696969696969697,reggae,1975,C# Maj,78,-9.35,No,68,68,66,59,6,73,27,2
Bob Marley,Stand Alone,sadness,0.1928571428571428,reggae,2015,C Maj,115,-8.6,No,38,54,87,96,31,12,67,0
Bob Marley,Teenager In Love,anger,0.2595588235294117,reggae,2002,F# min,122,-8.38,No,72,56,78,80,9,9,11,0
Bob Marley,Try Me,joy,0.2019480519480519,reggae,2015,F# Maj,112,-8.48,No,37,39,82,91,15,9,4,0
Bob Marley,Why Should I,joy,0.0922405876951331,reggae,1992,F# min,88,-3.81,No,30,68,70,65,19,18,13,0
Bob Marley,Wings Of A Dove,anger,0.7999999999999999,reggae,2002,A Maj,74,-10.49,No,75,49,82,63,7,4,1,0
Bob Marley,You Can't Blame The Youth,anger,0.7440476190476192,reggae,1991,D Maj,77,-10.0,No,32,62,71,97,11,26,30,0
Bob Rivers,12 Pains Of Christmas,anger,-0.1124316763965201,xmas,1994,C Maj,130,-13.12,No,33,36,60,48,4,13,24,0
Bob Rivers,50 Ways To Eat Your Lover,anger,0.0725308641975308,xmas,1994,C# Maj,79,-12.82,No,13,23,76,77,3,15,98,0
Bob Rivers,7-11 (Seven Eleven),joy,0.0648148148148148,xmas,1994,G Maj,175,-14.04,No,22,45,66,58,7,11,69,0
Bob Rivers,Addicted To (Cigarette) Butts,sadness,-0.2641666666666667,xmas,2018,G Maj,87,-5.52,No,43,67,69,69,18,34,3,0
Bob Rivers,All You Need Is Elves,joy,0.1630208333333333,xmas,2014,G Maj,103,-8.22,No,53,48,36,70,3,11,28,0
Bob Rivers,Back In A US Made Car,sadness,-0.0734472049689441,xmas,1997,A Maj,174,-8.23,No,31,49,52,28,3,54,25,0
Bob Rivers,Beers In Heaven,anger,-0.1999999999999999,xmas,1997,A Maj,174,-8.23,No,31,49,52,28,3,54,25,0
Bob Rivers,Bin Laden And The Jets,joy,0.3861111111111111,xmas,1997,A Maj,174,-8.23,No,31,49,52,28,3,54,25,0
Bob Rivers,Cheney's Got A Gun,anger,0.0187499999999999,xmas,1997,A Maj,174,-8.23,No,31,49,52,28,3,54,25,0
Bob Rivers,I Shot The White House,anger,-0.088546176046176,xmas,2017,C Maj,84,-5.5,No,71,74,61,88,3,19,11,0
Bob Rivers,I'm A Weight Watcher,joy,0.3727272727272727,xmas,1997,A Maj,94,-7.67,No,5,83,71,81,4,19,19,0
Bob Rivers,It's In His Piss (The Snoop Snoop Song),joy,0.0498571428571428,xmas,1991,C Maj,117,-10.51,No,70,61,68,92,3,40,47,0
Bob Rivers,Jingle Hells Bells,anger,0.0926547619047619,xmas,1994,C Maj,117,-6.62,No,18,53,74,72,37,24,2,0
Bob Rivers,Middle Aged Wasteline,joy,0.0123376623376623,xmas,1997,A Maj,174,-8.23,No,31,49,52,28,3,54,25,0
Bob Rivers,Mr. Magoo,anger,-0.0368386243386243,xmas,1997,D Maj,92,-8.14,No,8,55,50,58,11,24,51,0
Bob Rivers,O Come All Ye Grateful Dead-Heads,joy,0.0,xmas,1994,F Maj,118,-16.71,No,15,18,58,72,3,30,89,0
Bob Rivers,Oj's Trial Thing,anger,0.1025,xmas,1997,B min,95,-7.02,No,4,83,54,53,9,34,4,0
Bob Rivers,On A Horse With Hussein,joy,0.0928571428571428,xmas,1994,C Maj,130,-13.12,No,33,36,60,48,4,13,24,0
Bob Rivers,Pokemon,joy,0.0909090909090909,xmas,2000,F min,130,-8.33,No,18,63,73,94,7,8,78,0
Bob Rivers,Read It In The Tabloids,fear,0.2700680272108843,xmas,1997,D Maj,117,-7.99,No,6,66,83,76,3,9,14,0
Bob Rivers,Rusty Chevrolet,joy,0.1377359908609908,xmas,1991,A Maj,102,-7.6,No,65,92,31,27,10,6,0,0
Bob Rivers,Space Station Oddity,sadness,-0.0126984126984126,xmas,1969,C Maj,134,-13.66,No,74,40,31,47,3,14,7,0
Bob Rivers,"The Restroom Door Said,",anger,0.0968939393939394,xmas,1994,G min,157,-14.21,No,24,41,70,96,11,38,72,0
Bob Rivers,What If God Smoked Cannabis?,joy,0.5,xmas,1997,A Maj,174,-8.23,No,31,49,52,28,3,54,25,0
Bob Seger,Ain't Got No Money,sadness,0.3127865961199295,rock,1978,C Maj,109,-3.47,No,37,89,65,46,3,12,6,1
Bob Seger,Betty Lou's Getting Out Tonight,love,-0.0198203842940685,rock,2011,G# Maj,171,-3.39,No,0,95,57,84,9,18,3,22
Bob Seger,Black Night,joy,0.1175,rock,1975,A Maj,119,-4.31,No,26,89,68,95,3,23,14,0
Bob Seger,Bo Diddley,joy,0.2680796055796056,rock,1976,E min,118,-4.87,No,30,98,43,41,12,94,0,2
Bob Seger,Boomtown Blues,sadness,-0.0273529411764705,rock,1982,A Maj,109,-5.65,No,23,96,61,60,4,45,5,0
Bob Seger,By The River,joy,0.311111111111111,rock,1976,C# Maj,119,-6.63,No,75,74,70,37,4,10,43,1
Bob Seger,Cat,joy,0.0911995898838003,rock,1976,C# Maj,119,-6.63,No,75,74,70,37,4,10,43,1
Bob Seger,Cross Of Gold,joy,0.1521043771043771,rock,1976,G# Maj,140,-5.42,No,62,75,50,53,3,24,6,1
Bob Seger,Even Now,sadness,0.1155505952380952,rock,1982,E Maj,152,-3.57,No,40,95,48,76,5,23,3,0
Bob Seger,Face The Promise,anger,0.0607070707070706,rock,2011,G# Maj,102,-6.63,No,36,68,38,59,3,10,4,0
Bob Seger,Feel Like A Number,joy,0.1549382716049382,rock,1978,E Maj,171,-3.36,No,46,98,47,66,6,44,31,48
Bob Seger,Fire Down Below,joy,0.0453571428571428,rock,1976,C Maj,112,-2.83,No,56,84,72,51,3,10,39,0
Bob Seger,Fire Inside,fear,0.0548564213564213,rock,1991,G# Maj,169,-6.88,No,45,84,54,89,3,11,21,0
Bob Seger,I Wanna Get Lost In Your Rock N' Roll,fear,0.2141666666666666,rock,1976,C# Maj,119,-6.63,No,75,74,70,37,4,10,43,1
Bob Seger,In Your Time,joy,0.2270833333333333,rock,1994,G Maj,114,-5.48,No,44,61,65,32,2,10,15,0
Bob Seger,Innervenus Eyes,joy,0.3201388888888888,rock,1980,A Maj,122,-5.78,No,60,70,61,45,3,19,23,0
Bob Seger,I've Been Working,sadness,0.0763888888888889,rock,1976,B min,108,-5.75,No,28,94,52,59,12,88,1,1
Bob Seger,Ivory,joy,0.1306060606060606,rock,1969,C# min,125,-5.91,No,28,82,53,86,4,10,0,2
Bob Seger,"James, Jesse",joy,-0.0999999999999999,rock,1978,C Maj,116,-6.73,No,70,77,71,56,3,6,40,0
Bob Seger,Jumpin' Humpin' Hipocrit,anger,-0.2347953216374268,rock,1978,A Maj,150,-5.2,No,66,97,53,75,5,20,1,0
Bob Seger,Lennie Johnson,sadness,-0.1,rock,1978,F# Maj,124,-2.95,No,77,94,71,96,4,7,21,0
Bob Seger,Let It Rock,anger,-0.1124747474747474,rock,1981,G min,172,-3.93,No,24,99,16,18,26,99,1,15
Bob Seger,Like A Rock,joy,0.1975814536340852,rock,1986,C# Maj,83,-5.36,No,55,64,40,38,3,26,11,0
Bob Seger,Little Victories,sadness,-0.1068742985409652,rock,1982,E Maj,104,-4.22,No,22,84,57,64,3,12,0,0
Bob Seger,Momma,sadness,-0.2918650793650793,rock,1975,C Maj,149,-5.66,No,21,65,41,24,4,14,24,0
Bob Seger,No Matter Who You Are,joy,0.0398589065255731,rock,1978,F# Maj,124,-2.95,No,77,94,71,96,4,7,21,0
Bob Seger,Paint Them A Picture,sadness,-0.0375,rock,2023,F Maj,100,-8.6,Yes,90,54,87,73,17,9,27,0
Bob Seger,Railroad Days,joy,0.0846524771524771,rock,1976,C# Maj,119,-6.63,No,75,74,70,37,4,10,43,1
Bob Seger,Ramblin' Gamblin' Man,sadness,-0.1212896825396825,rock,1969,A Maj,131,-3.83,No,63,84,60,90,5,6,2,0
Bob Seger,Real At The Time,sadness,0.2235294117647059,rock,1991,D# Maj,133,-4.94,No,20,87,57,70,3,11,10,0
Bob Seger,Real Love,joy,0.4388888888888889,rock,1991,F Maj,115,-6.85,No,40,55,72,61,3,11,4,0
Bob Seger,Real Mean Bottle,sadness,-0.2240131578947368,rock,2011,A Maj,80,-10.69,No,0,78,56,90,3,36,6,0
Bob Seger,Revisionism Street,anger,-0.0609737076648841,rock,1976,C# Maj,119,-6.63,No,75,74,70,37,4,10,43,1
Bob Seger,Rite Of Passage,anger,0.15,rock,1980,G Maj,110,-5.61,No,67,77,67,72,2,13,28,3
Bob Seger,Simplicity,joy,0.0902576181987946,rock,1976,C# Maj,119,-6.63,No,75,74,70,37,4,10,43,1
Bob Seger,The Aftermath,joy,0.0529560308972073,rock,1986,C Maj,144,-4.45,No,19,95,50,71,4,7,0,0
Bob Seger,The Famous Final Scene,surprise,0.1282608695652174,rock,1978,A Maj,134,-8.0,No,42,45,56,16,3,14,18,0
Bob Seger,The Last Song,love,0.4333333333333334,rock,1969,D Maj,91,-7.58,No,20,63,32,50,7,8,2,0
Bob Seger,The Long Goodbye,sadness,0.2249999999999999,rock,1980,G Maj,110,-5.61,No,67,77,67,72,2,13,28,3
Bob Seger,The Ring,joy,0.1426111111111111,rock,1986,G Maj,106,-6.97,No,25,63,65,30,3,9,21,0
Bob Seger,Turn On Your Love Light,love,0.1171428571428571,rock,2023,F Maj,123,-12.44,No,9,67,52,85,9,67,0,60
Bob Seger,Turn The Page,sadness,0.0225,rock,1994,A Maj,79,-10.35,No,59,36,53,30,3,79,19,0
